SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,AreaSurveyed_sqm,MeanDepth,IslandDate,Island_Mean_Density,IslandSD,IslandSE,IslandAreaSurveyed,IslandTotalCount,SurveyType,IslandQuads,QuadratsSampled
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2009,2009-08-31,6,0.03,0.053,0.0059,200,53.18,2009-07-31,0.0718,0.1953,0.0083,2800,201,Five_Meter,NA,NA
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2010,2010-08-30,32,0.16,0.30620000000000003,0.0342,200,53.18,2010-07-11,0.0854,0.2303,0.0097,2800,239,Five_Meter,NA,NA
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2011,2011-07-14,0,0,0,0,200,53.18,2011-06-09,0.0968,0.4434,0.0187,2800,271,Five_Meter,NA,NA
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2012,2012-08-15,2,0.01,0.0314,0.0035,200,53.18,2012-07-02,0.0704,0.2139,0.009,2800,197,Five_Meter,NA,NA
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2013,2013-08-26,13,0.065,0.0808,0.009,200,53.18,2013-07-17,0.0643,0.211,0.0089,2800,180,Five_Meter,NA,NA
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2014,2014-06-26,22,0.11,0.1231,0.0138,200,53.18,2014-06-27,0.1264,0.4139,0.0175,2800,354,Five_Meter,NA,NA
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2015,2015-07-30,22,0.11,0.1349,0.0151,200,53.18,2015-07-10,0.1736,0.5232,0.0221,2800,486,Five_Meter,NA,NA
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2016,2016-09-12,4,0.02,0.0439,0.0049,200,53.18,2016-07-10,0.3146,0.8406,0.0355,2800,881,Five_Meter,NA,NA
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2017,2017-07-13,32,0.16,0.2052,0.0229,200,53.18,2017-06-21,0.8907,1.8658,0.0788,2800,2494,Five_Meter,NA,NA
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2018,2018-08-24,44,0.22,0.2583,0.0289,200,53.18,2018-06-10,0.1771,0.3619,0.0153,2800,496,Five_Meter,NA,NA
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2019,2019-06-04,29,0.145,0.1467,0.0164,200,53.18,2019-07-07,0.5414,1.5925,0.0673,2800,1516,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2005,2005-09-28,86,0.43,0.3288,0.0368,200,27.91,2005-09-08,0.2668,0.7369,0.0311,2800,747,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2006,2006-07-20,0,0,0,0,200,27.91,2006-08-08,0.1671,0.5142,0.0217,2800,468,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2007,2007-08-29,0,0,0,0,200,27.91,2007-07-27,0.0489,0.1554,0.0066,2800,137,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2008,2008-08-19,0,0,0,0,200,27.91,2008-07-25,0.1157,0.2975,0.0126,2800,324,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2009,2009-07-28,0,0,0,0,200,27.91,2009-07-31,0.0718,0.1953,0.0083,2800,201,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2010,2010-05-17,0,0,0,0,200,27.91,2010-07-11,0.0854,0.2303,0.0097,2800,239,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2011,2011-06-01,0,0,0,0,200,27.91,2011-06-09,0.0968,0.4434,0.0187,2800,271,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2012,2012-05-17,0,0,0,0,200,27.91,2012-07-02,0.0704,0.2139,0.009,2800,197,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2013,2013-08-16,0,0,0,0,200,27.91,2013-07-17,0.0643,0.211,0.0089,2800,180,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2014,2014-07-10,1,0.005,0.0224,0.0025,200,27.91,2014-06-27,0.1264,0.4139,0.0175,2800,354,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2015,2015-06-24,0,0,0,0,200,27.91,2015-07-10,0.1736,0.5232,0.0221,2800,486,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2016,2016-06-09,0,0,0,0,200,27.91,2016-07-10,0.3146,0.8406,0.0355,2800,881,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2017,2017-06-19,29,0.145,0.1916,0.0214,200,27.91,2017-06-21,0.8907,1.8658,0.0788,2800,2494,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2018,2018-05-10,10,0.05,0.0974,0.0109,200,27.91,2018-06-10,0.1771,0.3619,0.0153,2800,496,Five_Meter,NA,NA
34,AN,Anacapa Island,LH,Lighthouse,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2019,2019-08-06,104,0.52,0.3389,0.0379,200,27.91,2019-07-07,0.5414,1.5925,0.0673,2800,1516,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2005,2005-07-25,0,0,0,0,200,48.18,2005-06-20,0.0192,0.0912,0.0042,2400,46,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2006,2006-07-24,0,0,0,0,200,48.18,2006-06-06,0.0192,0.1008,0.0046,2400,46,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2007,2007-06-04,0,0,0,0,200,48.18,2007-05-28,0.0213,0.1024,0.0047,2400,51,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2008,2008-06-09,0,0,0,0,200,48.18,2008-06-13,0.0412,0.245,0.0112,2400,99,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2009,2009-05-18,0,0,0,0,200,48.18,2009-05-27,0.0312,0.1565,0.0071,2400,75,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2010,2010-05-17,0,0,0,0,200,48.18,2010-05-25,0.0967,0.3458,0.0158,2400,232,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2011,2011-06-13,0,0,0,0,200,48.18,2011-06-11,0.095,0.335,0.0153,2400,228,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2012,2012-06-13,0,0,0,0,200,48.18,2012-06-04,0.0504,0.1838,0.0084,2400,121,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2013,2013-05-15,0,0,0,0,200,48.18,2013-05-23,0.0288,0.1527,0.007,2400,69,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2014,2014-05-14,3,0.015,0.0671,0.0075,200,48.18,2014-05-27,0.1713,0.4032,0.0184,2400,411,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2015,2015-05-14,37,0.185,0.1652,0.0185,200,48.18,2015-06-02,0.1312,0.3048,0.0139,2400,315,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2016,2016-06-06,539,2.695,2.195,0.2454,200,48.18,2016-05-29,0.3771,1.2328,0.0563,2400,905,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2017,2017-05-10,224,1.12,0.5165,0.0577,200,48.18,2017-05-17,0.4679,0.5801,0.0265,2400,1123,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2018,2018-06-19,69,0.345,0.3394,0.0379,200,48.18,2018-06-10,0.2696,0.5543,0.0253,2400,647,Five_Meter,NA,NA
35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2019,2019-06-19,112,0.56,0.6289,0.0703,200,48.18,2019-06-25,0.1558,0.3509,0.016,2400,374,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2005,2005-07-25,0,0,0,0,200,38.14,2005-06-20,0.0192,0.0912,0.0042,2400,46,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2006,2006-05-22,0,0,0,0,200,38.14,2006-06-06,0.0192,0.1008,0.0046,2400,46,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2007,2007-06-04,0,0,0,0,200,38.14,2007-05-28,0.0213,0.1024,0.0047,2400,51,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2008,2008-06-09,0,0,0,0,200,38.14,2008-06-13,0.0412,0.245,0.0112,2400,99,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2009,2009-06-15,0,0,0,0,200,38.14,2009-05-27,0.0312,0.1565,0.0071,2400,75,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2010,2010-06-01,17,0.085,0.122,0.0136,200,38.14,2010-05-25,0.0967,0.3458,0.0158,2400,232,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2011,2011-06-15,0,0,0,0,200,38.14,2011-06-11,0.095,0.335,0.0153,2400,228,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2012,2012-05-31,1,0.005,0.0224,0.0025,200,38.14,2012-06-04,0.0504,0.1838,0.0084,2400,121,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2013,2013-05-16,12,0.06,0.1011,0.0113,200,38.14,2013-05-23,0.0288,0.1527,0.007,2400,69,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2014,2014-06-10,204,1.02,0.6644,0.0743,200,38.14,2014-05-27,0.1713,0.4032,0.0184,2400,411,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2015,2015-05-12,74,0.37,0.3959,0.0443,200,38.14,2015-06-02,0.1312,0.3048,0.0139,2400,315,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2016,2016-05-26,37,0.185,0.211,0.0236,200,38.14,2016-05-29,0.3771,1.2328,0.0563,2400,905,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2017,2017-05-23,150,0.75,0.752,0.0841,200,38.14,2017-05-17,0.4679,0.5801,0.0265,2400,1123,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2018,2018-06-07,37,0.185,0.2133,0.0239,200,38.14,2018-06-10,0.2696,0.5543,0.0253,2400,647,Five_Meter,NA,NA
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2019,2019-07-11,20,0.1,0.1293,0.0145,200,38.14,2019-06-25,0.1558,0.3509,0.016,2400,374,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2005,2005-07-25,46,0.23,0.1982,0.0222,200,38.73,2005-06-20,0.0192,0.0912,0.0042,2400,46,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2006,2006-05-22,46,0.23,0.2245,0.0251,200,38.73,2006-06-06,0.0192,0.1008,0.0046,2400,46,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2007,2007-05-22,51,0.255,0.2233,0.025,200,38.73,2007-05-28,0.0213,0.1024,0.0047,2400,51,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2008,2008-06-23,99,0.495,0.5587,0.0625,200,38.73,2008-06-13,0.0412,0.245,0.0112,2400,99,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2009,2009-05-18,75,0.375,0.3447,0.0385,200,38.73,2009-05-27,0.0312,0.1565,0.0071,2400,75,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2010,2010-06-03,77,0.385,0.301,0.0336,200,38.73,2010-05-25,0.0967,0.3458,0.0158,2400,232,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2011,2011-07-26,228,1.14,0.6373,0.0713,200,38.73,2011-06-11,0.095,0.335,0.0153,2400,228,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2012,2012-05-30,120,0.6,0.3586,0.0401,200,38.73,2012-06-04,0.0504,0.1838,0.0084,2400,121,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2013,2013-06-11,25,0.125,0.1296,0.0145,200,38.73,2013-05-23,0.0288,0.1527,0.007,2400,69,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2014,2014-05-15,141,0.705,0.487,0.0545,200,38.73,2014-05-27,0.1713,0.4032,0.0184,2400,411,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2015,2015-07-14,57,0.285,0.2209,0.0247,200,38.73,2015-06-02,0.1312,0.3048,0.0139,2400,315,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2016,2016-05-25,52,0.26,0.204,0.0228,200,38.73,2016-05-29,0.3771,1.2328,0.0563,2400,905,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2017,2017-05-11,117,0.585,0.2898,0.0324,200,38.73,2017-05-17,0.4679,0.5801,0.0265,2400,1123,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2018,2018-06-05,89,0.445,0.2737,0.0306,200,38.73,2018-06-10,0.2696,0.5543,0.0253,2400,647,Five_Meter,NA,NA
37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2019,2019-06-20,120,0.6,0.3987,0.0446,200,38.73,2019-06-25,0.1558,0.3509,0.016,2400,374,Five_Meter,NA,NA
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,Devil Weed (All),2010,2010-07-26,0,0,0,0,200,43.27,2010-08-11,0,0,0,1200,0,Five_Meter,40,40
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,Devil Weed (All),2011,2011-09-15,0,0,0,0,200,43.27,2011-09-21,0,0,0,1200,0,Five_Meter,40,40
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,Devil Weed (All),2012,2012-07-25,0,0,0,0,200,43.27,2012-08-06,0,0,0,1200,0,Five_Meter,40,40
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,Devil Weed (All),2013,2013-10-19,0,0,0,0,200,43.27,2013-09-27,0,0,0,1200,0,Five_Meter,40,40
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,Devil Weed (All),2014,2014-10-01,0,0,0,0,200,43.27,2014-08-29,0,0,0,1200,0,Five_Meter,40,40
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,Devil Weed (All),2015,2015-09-15,0,0,0,0,200,43.27,2015-08-06,0,0,0,1200,0,Five_Meter,40,40
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,Devil Weed (All),2016,2016-08-10,0,0,0,0,200,43.27,2016-08-10,0,0,0,1200,0,Five_Meter,40,40
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,Devil Weed (All),2017,2017-07-27,0,0,0,0,200,43.27,2017-07-21,0,0,0,1200,0,Five_Meter,40,40
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,Devil Weed (All),2018,2018-09-26,0,0,0,0,200,43.27,2018-09-14,0,0,0,1200,0,Five_Meter,40,40
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,Sargassum horneri,Devil Weed (All),2019,2019-09-24,0,0,0,0,200,43.27,2019-09-29,0,0,0,1200,0,Five_Meter,40,40
2,SM,San Miguel Island,HR,Hare Rock,2017,Sargassum horneri,Devil Weed (All),2010,2010-09-13,0,0,0,0,200,20.5,2010-08-11,0,0,0,1200,0,Five_Meter,40,40
2,SM,San Miguel Island,HR,Hare Rock,2017,Sargassum horneri,Devil Weed (All),2011,2011-09-14,0,0,0,0,200,20.5,2011-09-21,0,0,0,1200,0,Five_Meter,40,40
2,SM,San Miguel Island,HR,Hare Rock,2017,Sargassum horneri,Devil Weed (All),2012,2012-08-30,0,0,0,0,200,20.5,2012-08-06,0,0,0,1200,0,Five_Meter,40,40
2,SM,San Miguel Island,HR,Hare Rock,2017,Sargassum horneri,Devil Weed (All),2013,2013-10-19,0,0,0,0,200,20.5,2013-09-27,0,0,0,1200,0,Five_Meter,40,40
2,SM,San Miguel Island,HR,Hare Rock,2017,Sargassum horneri,Devil Weed (All),2014,2014-08-12,0,0,0,0,200,20.5,2014-08-29,0,0,0,1200,0,Five_Meter,40,40
2,SM,San Miguel Island,HR,Hare Rock,2017,Sargassum horneri,Devil Weed (All),2015,2015-06-09,0,0,0,0,200,20.5,2015-08-06,0,0,0,1200,0,Five_Meter,40,40
2,SM,San Miguel Island,HR,Hare Rock,2017,Sargassum horneri,Devil Weed (All),2016,2016-08-09,0,0,0,0,200,20.5,2016-08-10,0,0,0,1200,0,Five_Meter,40,40
2,SM,San Miguel Island,HR,Hare Rock,2017,Sargassum horneri,Devil Weed (All),2017,2017-07-12,0,0,0,0,200,20.5,2017-07-21,0,0,0,1200,0,Five_Meter,40,40
2,SM,San Miguel Island,HR,Hare Rock,2017,Sargassum horneri,Devil Weed (All),2018,2018-09-25,0,0,0,0,200,20.5,2018-09-14,0,0,0,1200,0,Five_Meter,40,40
2,SM,San Miguel Island,HR,Hare Rock,2017,Sargassum horneri,Devil Weed (All),2019,2019-10-08,0,0,0,0,200,20.5,2019-09-29,0,0,0,1200,0,Five_Meter,40,40
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2010,2010-08-16,0,0,0,0,200,33.18,2010-07-30,0,0,0,2800,0,Five_Meter,40,40
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2011,2011-08-16,0,0,0,0,200,33.18,2011-08-30,0,0,0,2800,0,Five_Meter,40,40
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2012,2012-08-28,0,0,0,0,200,33.18,2012-07-22,0,0,0,2800,0,Five_Meter,40,40
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2013,2013-08-13,0,0,0,0,200,33.18,2013-07-30,0,0,0,2800,0,Five_Meter,40,40
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2014,2014-07-30,0,0,0,0,200,33.18,2014-07-25,0,0,0,2800,0,Five_Meter,40,40
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2015,2015-08-13,0,0,0,0,200,33.18,2015-07-28,0,0,0,2800,0,Five_Meter,40,40
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2016,2016-09-29,0,0,0,0,200,33.18,2016-08-16,0,0,0,2800,0,Five_Meter,40,40
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2017,2017-08-23,0,0,0,0,200,33.18,2017-08-13,0,0,0,2800,0,Five_Meter,40,40
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2018,2018-08-02,0,0,0,0,200,33.18,2018-07-25,0,0,0,2800,0,Five_Meter,40,40
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2019,2019-08-20,0,0,0,0,200,33.18,2019-08-25,0,0,0,2800,0,Five_Meter,40,40
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2010,2010-09-13,0,0,0,0,200,46.72,2010-07-30,0,0,0,2800,0,Five_Meter,40,40
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2011,2011-08-17,0,0,0,0,200,46.72,2011-08-30,0,0,0,2800,0,Five_Meter,40,40
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2012,2012-07-10,0,0,0,0,200,46.72,2012-07-22,0,0,0,2800,0,Five_Meter,40,40
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2013,2013-07-18,0,0,0,0,200,46.72,2013-07-30,0,0,0,2800,0,Five_Meter,40,40
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2014,2014-07-17,0,0,0,0,200,46.72,2014-07-25,0,0,0,2800,0,Five_Meter,40,40
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2015,2015-06-10,0,0,0,0,200,46.72,2015-07-28,0,0,0,2800,0,Five_Meter,40,40
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2016,2016-07-14,0,0,0,0,200,46.72,2016-08-16,0,0,0,2800,0,Five_Meter,40,40
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2017,2017-09-11,0,0,0,0,200,46.72,2017-08-13,0,0,0,2800,0,Five_Meter,40,40
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2018,2018-07-31,0,0,0,0,200,46.72,2018-07-25,0,0,0,2800,0,Five_Meter,40,40
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2019,2019-07-25,0,0,0,0,200,46.72,2019-08-25,0,0,0,2800,0,Five_Meter,40,40
5,SR,Santa Rosa Island,RR,Rodes Reef,2017,Sargassum horneri,Devil Weed (All),2010,2010-06-28,0,0,0,0,200,44.77,2010-07-30,0,0,0,2800,0,Five_Meter,40,40
5,SR,Santa Rosa Island,RR,Rodes Reef,2017,Sargassum horneri,Devil Weed (All),2011,2011-09-12,0,0,0,0,200,44.77,2011-08-30,0,0,0,2800,0,Five_Meter,40,40
5,SR,Santa Rosa Island,RR,Rodes Reef,2017,Sargassum horneri,Devil Weed (All),2012,2012-07-24,0,0,0,0,200,44.77,2012-07-22,0,0,0,2800,0,Five_Meter,40,40
5,SR,Santa Rosa Island,RR,Rodes Reef,2017,Sargassum horneri,Devil Weed (All),2013,2013-09-19,0,0,0,0,200,44.77,2013-07-30,0,0,0,2800,0,Five_Meter,40,40
5,SR,Santa Rosa Island,RR,Rodes Reef,2017,Sargassum horneri,Devil Weed (All),2014,2014-08-11,0,0,0,0,200,44.77,2014-07-25,0,0,0,2800,0,Five_Meter,40,40
5,SR,Santa Rosa Island,RR,Rodes Reef,2017,Sargassum horneri,Devil Weed (All),2015,2015-06-08,0,0,0,0,200,44.77,2015-07-28,0,0,0,2800,0,Five_Meter,40,40
5,SR,Santa Rosa Island,RR,Rodes Reef,2017,Sargassum horneri,Devil Weed (All),2016,2016-07-26,0,0,0,0,200,44.77,2016-08-16,0,0,0,2800,0,Five_Meter,40,40
5,SR,Santa Rosa Island,RR,Rodes Reef,2017,Sargassum horneri,Devil Weed (All),2017,2017-07-11,0,0,0,0,200,44.77,2017-08-13,0,0,0,2800,0,Five_Meter,40,40
