IslandCode,IslandName,Species,ScientificName,CommonName,SurveyYear,MeanSize,TotalCount,StandardError,StandardDeviation
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,2008,76.9342,76,2,16.8225
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2008,88.7931,29,7,36.7447
SB,Santa Barbara Island,9014,Tegula regina,Queen Tegula,2008,45.8327,281,0,5.0608
SB,Santa Barbara Island,11001,Patiria miniata,Bat Star,2008,58.7113,284,1,17.4038
SB,Santa Barbara Island,11002,Pisaster giganteus,Giant-spined Sea Star,2008,112.5134,187,2,23.6273
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2008,19.0448,134,0,4.2389
SB,Santa Barbara Island,11005,Strongylocentrotus franciscanus,Red Urchin,2008,34.014,1218,0,17.2344
SB,Santa Barbara Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2008,14.7639,1588,0,9.8282
SB,Santa Barbara Island,5002,Tethya aurantia,Orange Puffball Sponge,2009,60.6328,128,2,18.9375
SB,Santa Barbara Island,9007,Megastraea undosa,Wavy Turban Snail,2009,56.5252,337,1,14.5385
SB,Santa Barbara Island,9008,Lithopoma gibberosa,Red Turban Snail,2009,45.1667,12,1,3.5377
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,2009,80.3333,84,1,13.2868
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2009,88.0625,32,6,33.76
SB,Santa Barbara Island,9014,Tegula regina,Queen Tegula,2009,46.4344,221,0,4.9764
SB,Santa Barbara Island,11001,Patiria miniata,Bat Star,2009,61.4176,364,1,18.4397
SB,Santa Barbara Island,11002,Pisaster giganteus,Giant-spined Sea Star,2009,115.4155,219,2,29.5004
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2009,22.0707,198,1,7.5222
SB,Santa Barbara Island,11005,Strongylocentrotus franciscanus,Red Urchin,2009,34.6556,1208,1,18.2954
SB,Santa Barbara Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2009,16.2482,1515,0,7.7603
SB,Santa Barbara Island,5002,Tethya aurantia,Orange Puffball Sponge,2010,55.2522,115,2,21.5292
SB,Santa Barbara Island,9007,Megastraea undosa,Wavy Turban Snail,2010,72.9488,215,1,18.9646
SB,Santa Barbara Island,9008,Lithopoma gibberosa,Red Turban Snail,2010,49,11,1,3.6606
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2010,85.4667,15,7,25.6818
SB,Santa Barbara Island,9014,Tegula regina,Queen Tegula,2010,46.2192,292,0,4.8005
SB,Santa Barbara Island,11001,Patiria miniata,Bat Star,2010,61.1294,286,1,20.3797
SB,Santa Barbara Island,11002,Pisaster giganteus,Giant-spined Sea Star,2010,119.0264,227,2,28.9537
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2010,20.3455,55,1,4.444
SB,Santa Barbara Island,11005,Strongylocentrotus franciscanus,Red Urchin,2010,40.183,1355,1,20.9557
SB,Santa Barbara Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2010,18.717,1654,0,6.9528
SB,Santa Barbara Island,5002,Tethya aurantia,Orange Puffball Sponge,2011,56.9585,193,2,21.3033
SB,Santa Barbara Island,9007,Megastraea undosa,Wavy Turban Snail,2011,68.6098,246,1,23.0136
SB,Santa Barbara Island,9008,Lithopoma gibberosa,Red Turban Snail,2011,49,2,7,9.8995
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,2011,77.5244,82,2,16.3309
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2011,86.3,70,4,35.7971
SB,Santa Barbara Island,9014,Tegula regina,Queen Tegula,2011,46.1318,311,0,5.1848
SB,Santa Barbara Island,11001,Patiria miniata,Bat Star,2011,58.7324,299,1,19.7008
SB,Santa Barbara Island,11002,Pisaster giganteus,Giant-spined Sea Star,2011,114.8254,315,2,30.9608
SB,Santa Barbara Island,11003,Pycnopodia helianthoides,Sunflower Star,2011,260.72,25,8,40.4099
SB,Santa Barbara Island,11005,Strongylocentrotus franciscanus,Red Urchin,2011,38.3908,1236,1,20.6252
SB,Santa Barbara Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2011,18.2695,1540,0,8.2726
SB,Santa Barbara Island,5002,Tethya aurantia,Orange Puffball Sponge,2012,58.5564,133,2,18.1465
SB,Santa Barbara Island,9007,Megastraea undosa,Wavy Turban Snail,2012,71.6755,188,2,25.6554
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,2012,87.0536,56,3,21.3162
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2012,81.4375,48,6,38.182
SB,Santa Barbara Island,9014,Tegula regina,Queen Tegula,2012,41.3871,248,0,6.8833
SB,Santa Barbara Island,11001,Patiria miniata,Bat Star,2012,59.7876,306,1,19.3869
SB,Santa Barbara Island,11002,Pisaster giganteus,Giant-spined Sea Star,2012,107.5036,278,2,31.9706
SB,Santa Barbara Island,11005,Strongylocentrotus franciscanus,Red Urchin,2012,38.4687,1246,1,22.2474
SB,Santa Barbara Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2012,21.4557,1389,0,7.6251
SB,Santa Barbara Island,5002,Tethya aurantia,Orange Puffball Sponge,2013,59.0405,148,2,19.3809
SB,Santa Barbara Island,9007,Megastraea undosa,Wavy Turban Snail,2013,59.5714,217,2,32.4345
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,2013,83.0149,67,2,16.3989
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2013,55.5435,138,3,31.9272
SB,Santa Barbara Island,9014,Tegula regina,Queen Tegula,2013,41.7216,273,0,5.8337
SB,Santa Barbara Island,11001,Patiria miniata,Bat Star,2013,60.6734,248,1,18.7628
SB,Santa Barbara Island,11002,Pisaster giganteus,Giant-spined Sea Star,2013,121.5714,133,3,32.0391
SB,Santa Barbara Island,11005,Strongylocentrotus franciscanus,Red Urchin,2013,44.6827,1084,1,27.7707
SB,Santa Barbara Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2013,24.8975,1297,0,9.5234
SB,Santa Barbara Island,5002,Tethya aurantia,Orange Puffball Sponge,2014,53.9157,166,2,19.5021
SB,Santa Barbara Island,9006,Kelletia kelletii,Kellets Whelk,2014,49.3333,3,19,33.4863
SB,Santa Barbara Island,9007,Megastraea undosa,Wavy Turban Snail,2014,80.8224,304,2,32.4125
SB,Santa Barbara Island,9008,Lithopoma gibberosa,Red Turban Snail,2014,34.186,86,1,4.8471
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,2014,79.6667,54,3,20.0781
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2014,65.4297,128,3,31.0381
SB,Santa Barbara Island,9014,Tegula regina,Queen Tegula,2014,41.9959,245,0,5.3104
SB,Santa Barbara Island,11001,Patiria miniata,Bat Star,2014,60.4395,248,1,17.8286
SB,Santa Barbara Island,11002,Pisaster giganteus,Giant-spined Sea Star,2014,96,13,15,54.6504
SB,Santa Barbara Island,11005,Strongylocentrotus franciscanus,Red Urchin,2014,47.9117,1155,1,28.612
SB,Santa Barbara Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2014,25.3645,1399,0,12.349
SB,Santa Barbara Island,2002,Macrocystis pyrifera,Giant Kelp (Adult),2015,7.2419,835,0,5.5616
SB,Santa Barbara Island,5002,Tethya aurantia,Orange Puffball Sponge,2015,56.65,140,2,19.7597
SB,Santa Barbara Island,6006,Lophogorgia chilensis,Red Gorgonian,2015,31.0244,41,2,12.3561
SB,Santa Barbara Island,6008,Muricea californica,California Golden Gorgonian,2015,57.9167,72,3,21.8997
SB,Santa Barbara Island,9006,Kelletia kelletii,Kellets Whelk,2015,52.2308,13,10,36.6473
SB,Santa Barbara Island,9007,Megastraea undosa,Wavy Turban Snail,2015,62.5101,347,2,29.6853
SB,Santa Barbara Island,9008,Lithopoma gibberosa,Red Turban Snail,2015,35.6044,91,1,5.5874
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2015,60.6746,252,2,25.3235
SB,Santa Barbara Island,9014,Tegula regina,Queen Tegula,2015,41.6923,286,0,4.925
SB,Santa Barbara Island,11001,Patiria miniata,Bat Star,2015,54.2436,78,2,14.2311
SB,Santa Barbara Island,11002,Pisaster giganteus,Giant-spined Sea Star,2015,58.8333,6,17,42.0163
SB,Santa Barbara Island,11005,Strongylocentrotus franciscanus,Red Urchin,2015,57.177,1113,1,27.0473
SB,Santa Barbara Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2015,29.1215,1300,0,10.9845
SB,Santa Barbara Island,2002,Macrocystis pyrifera,Giant Kelp (Adult),2016,6.1329,805,0,5.6798
SB,Santa Barbara Island,5002,Tethya aurantia,Orange Puffball Sponge,2016,55.1562,96,2,18.2787
SB,Santa Barbara Island,6006,Lophogorgia chilensis,Red Gorgonian,2016,24.5,4,5,9.3274
SB,Santa Barbara Island,6008,Muricea californica,California Golden Gorgonian,2016,51.55,20,4,15.7696
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,2016,49.6667,3,12,20.7926
SB,Santa Barbara Island,9006,Kelletia kelletii,Kellets Whelk,2016,50.7391,23,7,33.0306
SB,Santa Barbara Island,9007,Megastraea undosa,Wavy Turban Snail,2016,44.4406,404,1,19.808
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2016,58.2083,72,3,26.393
SB,Santa Barbara Island,9014,Tegula regina,Queen Tegula,2016,39.2453,53,1,4.9377
SB,Santa Barbara Island,11001,Patiria miniata,Bat Star,2016,56.875,16,4,16.0369
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2016,12.9762,84,0,3.93
SB,Santa Barbara Island,11005,Strongylocentrotus franciscanus,Red Urchin,2016,59.0142,774,1,27.5314
SB,Santa Barbara Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2016,31.1339,978,0,10.6214
SB,Santa Barbara Island,2002,Macrocystis pyrifera,Giant Kelp (Adult),2017,6.1146,1021,0,5.1407
SB,Santa Barbara Island,5002,Tethya aurantia,Orange Puffball Sponge,2017,50.7984,129,1,16.4845
SB,Santa Barbara Island,6008,Muricea californica,California Golden Gorgonian,2017,46.4074,27,4,23.0856
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,2017,76.1429,7,10,27.407
SB,Santa Barbara Island,9006,Kelletia kelletii,Kellets Whelk,2017,51.3768,69,3,22.0715
SB,Santa Barbara Island,9007,Megastraea undosa,Wavy Turban Snail,2017,51.578,436,1,18.6974
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2017,62.5865,208,2,25.3787
SB,Santa Barbara Island,9014,Tegula regina,Queen Tegula,2017,38.8605,43,1,4.0449
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2017,9.5126,318,0,3.56
SB,Santa Barbara Island,11005,Strongylocentrotus franciscanus,Red Urchin,2017,52.3572,949,1,25.5376
SB,Santa Barbara Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2017,29.6357,925,0,10.8836
SB,Santa Barbara Island,2002,Macrocystis pyrifera,Giant Kelp (Adult),2018,5.9666,1138,0,6.2683
SB,Santa Barbara Island,5002,Tethya aurantia,Orange Puffball Sponge,2018,54.056,125,2,18.1527
SB,Santa Barbara Island,6006,Lophogorgia chilensis,Red Gorgonian,2018,7.5143,35,1,8.4065
SB,Santa Barbara Island,6007,Muricea fruticosa,Brown Gorgonian,2018,43.5,2,28,40.3051
SB,Santa Barbara Island,6008,Muricea californica,California Golden Gorgonian,2018,36.2264,53,3,24.5824
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,2018,59.3684,19,6,26.357
SB,Santa Barbara Island,9004,Haliotis fulgens,Green Abalone,2018,128.35,20,9,38.5053
SB,Santa Barbara Island,9006,Kelletia kelletii,Kellets Whelk,2018,54.283,106,1,11.4332
SB,Santa Barbara Island,9007,Megastraea undosa,Wavy Turban Snail,2018,56.9279,513,1,20.7773
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2018,59.9097,299,1,21.2977
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2018,11.4044,455,0,4.3335
SB,Santa Barbara Island,11005,Strongylocentrotus franciscanus,Red Urchin,2018,55.7325,987,1,23.2224
SB,Santa Barbara Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2018,31.445,1355,0,11.2414
SB,Santa Barbara Island,2002,Macrocystis pyrifera,Giant Kelp (Adult),2019,5.2748,717,0,5.767
SB,Santa Barbara Island,5002,Tethya aurantia,Orange Puffball Sponge,2019,52.069,116,2,18.1653
SB,Santa Barbara Island,6006,Lophogorgia chilensis,Red Gorgonian,2019,7.3235,170,0,5.6208
SB,Santa Barbara Island,6007,Muricea fruticosa,Brown Gorgonian,2019,24.25,8,9,26.7782
SB,Santa Barbara Island,6008,Muricea californica,California Golden Gorgonian,2019,24.1667,102,2,21.0139
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,2019,71,9,8,24.6526
SB,Santa Barbara Island,9006,Kelletia kelletii,Kellets Whelk,2019,60.8941,85,1,13.2593
SB,Santa Barbara Island,9007,Megastraea undosa,Wavy Turban Snail,2019,66.629,442,1,20.7195
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2019,61.8475,236,1,18.616
SB,Santa Barbara Island,9014,Tegula regina,Queen Tegula,2019,40,6,3,7.3485
SB,Santa Barbara Island,11001,Patiria miniata,Bat Star,2019,44.6044,91,2,14.8533
SB,Santa Barbara Island,11005,Strongylocentrotus franciscanus,Red Urchin,2019,54.8552,953,1,27.1062
SB,Santa Barbara Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2019,31.8069,1181,0,13.8666
SB,Santa Barbara Island,9004,Haliotis fulgens,Green Abalone,1985,145,3,10,18.0278
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,1990,139.625,16,5,21.636
SB,Santa Barbara Island,9005,Cypraea spadicea,Chestnut Cowrie,1990,39.2222,27,1,4.2366
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,1996,74.2727,11,8,24.9082
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,1999,66,11,10,34.3249
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2000,89.5556,9,9,26.74
SB,Santa Barbara Island,11002,Pisaster giganteus,Giant-spined Sea Star,2001,124.0759,79,3,28.4505
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2002,23.5714,14,2,6.6183
SB,Santa Barbara Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2002,28.1699,412,0,9.011
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,2004,81.6923,13,6,19.8972
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,2010,83.9231,78,1,10.8517
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2011,17.5771,201,0,6.2494
SB,Santa Barbara Island,11003,Pycnopodia helianthoides,Sunflower Star,2012,232.2143,28,12,62.1595
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2012,11.7556,45,1,6.6986
SB,Santa Barbara Island,9008,Lithopoma gibberosa,Red Turban Snail,2013,28.9104,67,1,12.1627
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2013,11.4198,131,0,5.3922
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2014,18.9333,15,1,5.5481
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,2015,69.9545,22,4,18.6381
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2015,13.5536,56,0,3.3733
SB,Santa Barbara Island,9004,Haliotis fulgens,Green Abalone,2017,82,3,19,32.187
SB,Santa Barbara Island,11001,Patiria miniata,Bat Star,2017,45.5441,68,2,19.7435
SB,Santa Barbara Island,11002,Pisaster giganteus,Giant-spined Sea Star,2017,100.25,8,12,34.0996
SB,Santa Barbara Island,9014,Tegula regina,Queen Tegula,2018,38.0833,36,1,7.2324
SB,Santa Barbara Island,11001,Patiria miniata,Bat Star,2018,36.6695,118,1,16.1373
SB,Santa Barbara Island,11002,Pisaster giganteus,Giant-spined Sea Star,2018,108.5556,9,13,38.549
SB,Santa Barbara Island,9004,Haliotis fulgens,Green Abalone,2019,144.0667,15,5,17.9621
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2019,16.6835,79,1,6.2584
SB,Santa Barbara Island,9004,Haliotis fulgens,Green Abalone,1986,96.1364,44,6,42.0424
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,1987,139.0385,26,3,17.2429
SB,Santa Barbara Island,9004,Haliotis fulgens,Green Abalone,1987,123.6667,3,20,34.9333
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,1987,91.1,10,4,13.932
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,1988,139.3125,16,4,16.7679
SB,Santa Barbara Island,9004,Haliotis fulgens,Green Abalone,1988,139.5,2,20,28.9914
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,1988,80,7,3,8.2664
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,1988,108,1,NA,NA
SB,Santa Barbara Island,9004,Haliotis fulgens,Green Abalone,1989,150.5,4,7,14.1067
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,1990,81,2,12,16.9706
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,1991,137.0833,12,5,17.4796
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,1992,70,3,39,66.6858
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,1993,141.2,5,9,19.6138
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,1994,163.25,4,6,11.0265
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,1994,71.5,8,5,13.4058
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,1995,98.2,5,33,74.0284
SB,Santa Barbara Island,9006,Kelletia kelletii,Kellets Whelk,1995,122.5,2,0,0.7071
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,1995,77.8,25,3,14.086
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,1996,72,10,18,57.4243
SB,Santa Barbara Island,9004,Haliotis fulgens,Green Abalone,1996,169.5,2,4,6.364
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,1996,76.1923,26,2,9.5583
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,1997,133.4,5,15,34.0485
SB,Santa Barbara Island,9004,Haliotis fulgens,Green Abalone,1997,156,1,NA,NA
SB,Santa Barbara Island,9006,Kelletia kelletii,Kellets Whelk,1997,122,1,NA,NA
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,1998,163,1,NA,NA
SB,Santa Barbara Island,9010,Crassedoma giganteum,Rock Scallop,1998,80,1,NA,NA
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,2000,80,1,NA,NA
SB,Santa Barbara Island,9009,Megathura crenulata,Giant Keyhole Limpet,2004,39.3333,3,10,16.7432
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,2005,28,1,NA,NA
SB,Santa Barbara Island,11004,Lytechinus anamesus,White Urchin,2005,16.0128,78,1,5.8631
SB,Santa Barbara Island,11003,Pycnopodia helianthoides,Sunflower Star,2008,219,2,1,1.4142
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,2011,29.5,4,1,2.3805
SB,Santa Barbara Island,9004,Haliotis fulgens,Green Abalone,2012,20,2,5,7.0711
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,2013,42,1,NA,NA
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,2014,48,2,2,2.8284
SB,Santa Barbara Island,9003,Haliotis corrugata,Pink Abalone,2015,52.75,4,8,16.3376
SB,Santa Barbara Island,9004,Haliotis fulgens,Green Abalone,2015,25.6667,3,6,11.2398
SB,Santa Barbara Island,11002,Pisaster giganteus,Giant-spined Sea Star,2019,144.5,2,4,6.364
SM,San Miguel Island,9009,Megathura crenulata,Giant Keyhole Limpet,2005,100.9091,11,3,10.8945
SR,Santa Rosa Island,9007,Megastraea undosa,Wavy Turban Snail,2005,110.4,5,6,13.2778
SR,Santa Rosa Island,9008,Lithopoma gibberosa,Red Turban Snail,2005,57,4,2,3.559
SR,Santa Rosa Island,9012,Haliotis assimilis,Threaded Abalone,2018,30,1,NA,NA
SR,Santa Rosa Island,9007,Megastraea undosa,Wavy Turban Snail,2006,126,2,7,9.8995
SR,Santa Rosa Island,9005,Cypraea spadicea,Chestnut Cowrie,2006,43,2,5,7.0711
SR,Santa Rosa Island,9007,Megastraea undosa,Wavy Turban Snail,2007,124.6,5,4,7.9246
SR,Santa Rosa Island,9007,Megastraea undosa,Wavy Turban Snail,2011,81,2,48,67.8823
SC,Santa Cruz Island,9003,Haliotis corrugata,Pink Abalone,2014,36,1,NA,NA
SC,Santa Cruz Island,6007,Muricea fruticosa,Brown Gorgonian,2016,40,2,6,8.4853
SC,Santa Cruz Island,6007,Muricea fruticosa,Brown Gorgonian,2018,30,1,NA,NA
SC,Santa Cruz Island,6007,Muricea fruticosa,Brown Gorgonian,2019,35,1,NA,NA
SC,Santa Cruz Island,9003,Haliotis corrugata,Pink Abalone,2007,41,1,NA,NA
SC,Santa Cruz Island,9004,Haliotis fulgens,Green Abalone,2014,30,1,NA,NA
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2007,19.6348,293,0,5.3025
AN,Anacapa Island,11007,Parastichopus parvimensis,Warty Sea Cucumber,2007,131.236,89,4,40.4188
AN,Anacapa Island,9008,Lithopoma gibberosa,Red Turban Snail,2009,43,1,NA,NA
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2009,21.4147,545,0,5.4304
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2010,24.3687,453,0,4.3881
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2011,24.5933,477,0,5.2623
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2012,21.9689,386,0,5.8925
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2013,17.7156,218,1,7.8395
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2014,18.5259,135,1,5.8537
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2015,17.6,70,1,5.2458
AN,Anacapa Island,11003,Pycnopodia helianthoides,Sunflower Star,2005,210,1,NA,NA
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2006,22.9792,144,0,4.6326
AN,Anacapa Island,11003,Pycnopodia helianthoides,Sunflower Star,2008,369,1,NA,NA
AN,Anacapa Island,11003,Pycnopodia helianthoides,Sunflower Star,2012,149.6,5,56,125.3587
AN,Anacapa Island,9008,Lithopoma gibberosa,Red Turban Snail,2013,24,2,4,5.6569
AN,Anacapa Island,11003,Pycnopodia helianthoides,Sunflower Star,2013,152,2,58,82.0244
SB,Santa Barbara Island,9006,Kelletia kelletii,Kellets Whelk,2006,126.25,4,5,9.215
SB,Santa Barbara Island,11003,Pycnopodia helianthoides,Sunflower Star,2007,248.6,10,19,59.7703
SB,Santa Barbara Island,11003,Pycnopodia helianthoides,Sunflower Star,2009,195,4,14,28.8675
SB,Santa Barbara Island,9006,Kelletia kelletii,Kellets Whelk,2010,120.3333,3,2,3.5119
SB,Santa Barbara Island,11003,Pycnopodia helianthoides,Sunflower Star,2010,298,8,7,21.2065
SB,Santa Barbara Island,9006,Kelletia kelletii,Kellets Whelk,2011,120,1,NA,NA
SB,Santa Barbara Island,9008,Lithopoma gibberosa,Red Turban Snail,2012,24.25,4,7,14.66
SB,Santa Barbara Island,11003,Pycnopodia helianthoides,Sunflower Star,2013,217,1,NA,NA
