SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,MeanSize,TotalCount,StandardError,StandardDeviation,IslandDate,IslandTotalCount,Island_Mean,IslandSD,IslandSE,MeanDepth
32,AN,Anacapa Island,EFC,East Fish Camp,9003,Haliotis corrugata,Pink Abalone,2018,2018-05-10,41.333333333333336,6,2.2443344307471285,5.497474167490214,2018-05-22,31,113.48387096774194,30.30852110567098,0.9873755082364729,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9004,Haliotis fulgens,Green Abalone,2018,2018-05-10,42,1,0,0,2018-05-16,16,92.25,28.139365018357534,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9006,Kelletia kelletii,Kellets Whelk,2018,2018-05-10,77.80392156862744,51,3.861602260305423,27.577356161470476,2018-06-16,230,80.8913043478261,23.145696706781177,1.8183970160754626,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9007,Megastraea undosa,Wavy Turban Snail,2018,2018-05-10,52.822784810126585,79,1.8345051723181216,16.3054386311345,2018-06-16,515,59.196116504854366,18.310047336909346,0.718503472981713,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9009,Megathura crenulata,Giant Keyhole Limpet,2018,2018-05-10,56.43181818181818,44,1.8405997852593101,12.209157753827707,2018-06-22,106,61.216981132075475,10.995763497057855,1.1858582317582422,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9010,Crassedoma giganteum,Rock Scallop,2018,2018-05-10,59.92857142857143,42,3.5835339062902114,23.223954030619474,2018-06-21,293,63.62457337883959,21.187641611158444,1.356757881192731,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11001,Patiria miniata,Bat Star,2018,2018-05-10,46.836363636363636,55,1.9465185936980727,14.435768249687223,2018-05-26,213,43.02347417840375,15.317922958095714,0.9891225422372434,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11002,Pisaster giganteus,Giant-spined Sea Star,2018,2018-05-10,174,1,0,0,2018-05-25,10,135.6,29.068883707497267,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11004,Lytechinus anamesus,White Urchin,2018,2018-05-10,20.49609375,256,0.357202931869239,5.715246909907824,2018-05-16,493,14.689655172413794,4.389365220153516,0.2574017752799377,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11005,Strongylocentrotus franciscanus,Red Urchin,2018,2018-05-07,41.72486772486773,189,0.8353036775613184,11.483526992099183,2018-06-16,1092,49.83791208791209,21.122077483152683,0.3475073353881892,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11006,Strongylocentrotus purpuratus,Purple Urchin,2018,2018-05-07,28.80701754385965,228,0.3390412941696568,5.11941127540167,2018-06-15,1151,31.331016507384884,10.330240329139881,0.15089760916151085,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,5002,Tethya aurantia,Orange Puffball Sponge,2019,2019-08-05,56,1,0,0,2019-07-11,20,51.4,7.935228865184491,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6006,Lophogorgia chilensis,Red Gorgonian,2019,2019-08-05,30,1,0,0,2019-06-29,107,12.205607476635514,7.562080995391637,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6007,Muricea fruticosa,Brown Gorgonian,2019,2019-08-05,40,1,0,0,2019-07-13,11,27,14.250996775345545,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,6008,Muricea californica,California Golden Gorgonian,2019,2019-08-05,74.11111111111111,9,11.282505242816589,33.847515728449764,2019-07-12,211,39.639810426540286,27.158818402168166,2.3301590786242565,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9006,Kelletia kelletii,Kellets Whelk,2019,2019-08-05,85.85,80,2.1957416173129296,19.63931006934816,2019-07-18,287,89.49825783972125,19.980310608870795,1.1592718187835775,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9007,Megastraea undosa,Wavy Turban Snail,2019,2019-08-05,56,61,0.9264833541603142,7.236066316563504,2019-07-01,483,63,16.013462054170276,0.32925241796598714,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9009,Megathura crenulata,Giant Keyhole Limpet,2019,2019-08-05,60.19230769230769,26,3.0147660426999408,15.372350880643895,2019-08-05,54,62.05555555555556,12.325065428787974,2.0919119891445095,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9010,Crassedoma giganteum,Rock Scallop,2019,2019-08-05,72.20833333333333,72,2.560829212914452,21.729356422949014,2019-07-21,271,69.00369003690037,20.281818102854704,1.3199643998268165,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,9014,Tegula regina,Queen Tegula,2019,2019-08-05,45.333333333333336,3,0.5443310539518174,0.9428090415820634,2019-06-28,32,43.03125,3.792379577144521,0.16666666666666666,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11001,Patiria miniata,Bat Star,2019,2019-08-05,62.264150943396224,53,2.202647512670571,16.03551593959216,2019-07-11,215,49.246511627906976,15.460885952532827,1.0936131101290403,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11004,Lytechinus anamesus,White Urchin,2019,2019-08-05,19.94954128440367,218,0.36750090835849003,5.426085886388155,2019-07-05,451,14.181818181818182,4.199892209143419,0.25550440546429837,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11005,Strongylocentrotus franciscanus,Red Urchin,2019,2019-08-05,43.18009478672986,211,0.8734425684608336,12.68748616567859,2019-08-02,969,55.09391124871001,24.16353574724883,0.40758077726274433,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,11006,Strongylocentrotus purpuratus,Purple Urchin,2019,2019-08-05,29.72093023255814,215,0.2722124887390265,3.9914185937435,2019-07-30,1166,33.05231560891938,12.99496117910225,0.1168901728687117,38.09
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,5002,Tethya aurantia,Orange Puffball Sponge,2005,2005-09-19,39.5,2,11.667261889578034,16.5,2005-09-25,92,50.108695652173914,14.614201772099465,1.720243915970867,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9009,Megathura crenulata,Giant Keyhole Limpet,2005,2005-09-19,70.9888888888889,90,0.844224305288946,8.009014982359211,2005-09-23,272,68.82352941176471,10.511726169113459,0.48561786366796167,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11001,Patiria miniata,Bat Star,2005,2005-09-19,58.01754385964912,57,2.0114310490108034,15.18597139799453,2005-09-15,407,57.351351351351354,15.287550243051795,0.7527406556021363,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2005,2005-09-19,154.8,30,5.756233336325259,31.528188445685657,2005-09-22,126,166.47619047619048,36.364446937840604,2.808754266414299,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2005,2005-09-19,43.48837209302326,215,0.5776010313687452,8.469293628114519,2005-09-07,1596,53.78696741854637,22.82368606170631,0.21199750341253107,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2005,2005-09-19,22.75,4,3.208874413248359,6.417748826496718,2005-09-14,1312,28.46875,12.481121969161535,0.17718044921877202,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,5002,Tethya aurantia,Orange Puffball Sponge,2006,2006-08-03,53.75,4,11.34887108923174,22.69774217846348,2006-08-02,100,52.27,19.985988294720652,2.269774217846348,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9006,Kelletia kelletii,Kellets Whelk,2006,2006-08-03,116,1,0,0,2006-08-14,129,103.96899224806202,15.62012672400016,0,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9007,Megastraea undosa,Wavy Turban Snail,2006,2006-08-03,41.09090909090909,11,4.978390568460981,16.5114535754292,2006-08-13,427,59.75409836065574,19.79888981571315,0.799045242881939,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9009,Megathura crenulata,Giant Keyhole Limpet,2006,2006-08-03,68.4225352112676,71,1.2077679498491403,10.17683363667101,2006-08-08,312,66.10576923076923,12.911425004190829,0.5761497503556405,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9010,Crassedoma giganteum,Rock Scallop,2006,2006-08-03,112.71428571428571,7,10.739426286721745,28.413851178175587,2006-08-22,305,81.18360655737705,30.043741281663348,1.6269723856065486,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9014,Tegula regina,Queen Tegula,2006,2006-08-03,46.75,4,2.582997289971478,5.165994579942956,2006-08-14,93,49.67741935483871,2.809990569603536,0.535688683464004,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11001,Patiria miniata,Bat Star,2006,2006-08-03,56.55555555555556,9,4.343609215282743,13.030827645848227,2006-08-08,259,66.25482625482626,14.581634336094151,0.8096962325102681,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2006,2006-08-03,144.9375,16,5.745561296285595,22.98224518514238,2006-08-18,112,169.96428571428572,37.49093604540096,2.1716180474927973,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2006,2006-08-03,38.53731343283582,201,0.737996778649635,10.462910125999597,2006-08-14,1526,47.00262123197903,24.452015047139792,0.2678398715503355,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2006,2006-08-03,25.203703703703702,54,0.8336952422484007,6.126383833483784,2006-08-12,1246,28.08828250401284,12.135928529874949,0.17355821777143357,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,5002,Tethya aurantia,Orange Puffball Sponge,2007,2007-08-20,68.11111111111111,9,3.4478278882183786,10.343483664655135,2007-08-04,154,53.70779220779221,17.203364062022363,0.8335016665000504,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9006,Kelletia kelletii,Kellets Whelk,2007,2007-08-20,127.5,2,0.35355339059327373,0.5,2007-08-10,180,106.4,13.561555037468732,0.037267799624996496,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9007,Megastraea undosa,Wavy Turban Snail,2007,2007-08-20,67.1470588235294,34,3.7794134476858634,22.037578004187697,2007-07-21,449,66.71046770601336,17.966797801287846,1.0400176076660248,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9009,Megathura crenulata,Giant Keyhole Limpet,2007,2007-08-20,78.90163934426229,61,1.5908744260360823,12.425126470356496,2007-08-02,307,66.90228013029316,12.812011048672467,0.7091394238721688,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9010,Crassedoma giganteum,Rock Scallop,2007,2007-08-20,93.22222222222223,9,8.850999494062563,26.55299848218769,2007-07-26,208,82.17307692307692,29.459075659636675,1.8411191835547154,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9014,Tegula regina,Queen Tegula,2007,2007-08-20,48.714285714285715,14,0.8714787539916806,3.260774917289522,2007-06-29,98,49,3.254288514138056,0.32938800799120355,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11001,Patiria miniata,Bat Star,2007,2007-08-20,62.333333333333336,15,1.5104573749303492,5.849976258261415,2007-07-24,288,57.326388888888886,17.39579829128896,0.3447131568330794,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2007,2007-08-20,163.33333333333334,9,6.567785202725177,19.70335560817553,2007-07-25,129,160.65116279069767,42.22894239008648,1.734783730287421,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2007,2007-08-20,34.35978835978836,189,0.7750471158149014,10.655136226136973,2007-07-11,1440,46.40555555555556,23.45148351057062,0.28078749378303136,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2007,2007-08-20,15.920731707317072,164,0.7881193567418987,10.092852310288075,2007-07-18,1487,26.929388029589777,10.554307058210124,0.2617329703833037,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,5002,Tethya aurantia,Orange Puffball Sponge,2008,2008-07-09,70.33333333333333,24,4.08956440675985,20.034692133618847,2008-07-26,134,54.07462686567164,17.509028305071265,1.7307337950476573,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9006,Kelletia kelletii,Kellets Whelk,2008,2008-07-09,123.5,2,2.4748737341529163,3.5,2008-08-10,68,102.44117647058823,14.182194077488173,0.4244373438135827,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9007,Megastraea undosa,Wavy Turban Snail,2008,2008-07-09,69.21052631578948,19,5.634076646000712,24.55837074007969,2008-07-28,423,67.5933806146572,21.832693554601523,1.1940688464012887,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9009,Megathura crenulata,Giant Keyhole Limpet,2008,2008-07-09,94,56,1.512068795001182,11.31528675225309,2008-07-21,258,70.29457364341086,12.180522748665307,0.7044589828171409,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9010,Crassedoma giganteum,Rock Scallop,2008,2008-07-09,97.4,5,8.692985678120031,19.438106903708498,2008-08-13,246,75.21951219512195,30.4037443257489,1.2393284307840247,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9014,Tegula regina,Queen Tegula,2008,2008-07-09,47.5,10,1.3057564857200596,4.129164564412516,2008-08-06,88,50.375,3.51850565497989,0.4401704215414753,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11001,Patiria miniata,Bat Star,2008,2008-07-09,66.91666666666667,24,3.076522131551458,15.07181880936147,2008-07-30,362,64.36187845303867,15.315186599883369,0.7921572096577603,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2008,2008-07-09,160.91304347826087,23,6.918623136152658,33.18055093428163,2008-08-03,171,151.46783625730995,42.98067215824125,2.537380147605924,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2008,2008-07-09,41.28426395939086,197,1.328651294594093,18.6485095848819,2008-07-28,1541,49.203763789746915,24.479472854983072,0.4750538135010493,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2008,2008-07-09,16.625615763546797,203,0.5199681071375752,7.40840515801932,2008-07-27,1507,23.335766423357665,10.68354585307897,0.19083942496684753,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,5002,Tethya aurantia,Orange Puffball Sponge,2009,2009-08-31,44.48571428571429,35,2.3796317425855413,14.07809124353243,2009-07-21,180,60.21111111111111,17.60127859466662,1.0493189671327687,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9006,Kelletia kelletii,Kellets Whelk,2009,2009-08-31,129.925,40,1.3571051451527252,8.583086566032058,2009-08-15,187,110.44385026737967,13.704327119727523,0.6276574519635273,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9007,Megastraea undosa,Wavy Turban Snail,2009,2009-08-31,74.26086956521739,23,4.0578134815043025,19.460589810321668,2009-08-10,363,62.03856749311295,15.557768243655708,1.0214160695980095,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9009,Megathura crenulata,Giant Keyhole Limpet,2009,2009-08-31,87.49122807017544,57,1.2288525846007439,9.277633559090159,2009-08-13,199,74.48743718592965,9.819617659901384,0.6576740056993607,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9010,Crassedoma giganteum,Rock Scallop,2009,2009-08-31,109.71428571428571,14,12.99192393233415,48.61132814982322,2009-08-09,175,85.68571428571428,35.34905233689029,3.6746710052853095,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9014,Tegula regina,Queen Tegula,2009,2009-08-31,47.578947368421055,19,0.8529427290405734,3.717891160515655,2009-09-02,77,50.246753246753244,3.309009567126361,0.42369301986655633,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11001,Patiria miniata,Bat Star,2009,2009-08-31,81,6,4.294699575575042,10.519822558706334,2009-08-07,255,58.003921568627455,17.027185263196007,0.6587768424167437,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-08-31,165.84615384615384,26,7.101065072979356,36.20846937441391,2009-07-19,228,147.96929824561403,37.91295379807415,2.3979644643104954,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2009,2009-08-31,35.66183574879227,207,1.0900581459144159,15.683205655260517,2009-08-01,1562,45.596030729833544,18.324507251785764,0.3968207034603253,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2009,2009-08-31,20.751196172248804,209,0.5296774374960046,7.6574578842196575,2009-08-06,1455,24.32852233676976,9.31926711202772,0.20074887502493893,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,5002,Tethya aurantia,Orange Puffball Sponge,2010,2010-08-30,64.01851851851852,54,2.553204869059416,18.762147413955322,2010-07-21,209,59.72727272727273,18.846445253213275,1.2978048739420365,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9006,Kelletia kelletii,Kellets Whelk,2010,2010-08-30,126.125,16,1.7136287338568994,6.854514935427598,2010-08-18,113,102.47787610619469,14.241163785820278,0.6448185242403787,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9007,Megastraea undosa,Wavy Turban Snail,2010,2010-08-30,65.44444444444444,9,8.67109731633835,26.013291949015052,2010-07-29,242,64.53719008264463,21.89898960785957,1.6721977398303605,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9009,Megathura crenulata,Giant Keyhole Limpet,2010,2010-08-30,80.72222222222223,18,4.044357107997464,17.158754019630123,2010-07-10,208,70.41826923076923,12.817973820295785,1.1897455277086586,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9010,Crassedoma giganteum,Rock Scallop,2010,2010-08-30,92.77777777777777,9,12.832037238810395,38.49611171643119,2010-07-17,147,77.08843537414965,30.48497658153218,3.1751057803193503,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9014,Tegula regina,Queen Tegula,2010,2010-08-30,48.2,10,0.9879271228182774,3.1240998703626617,2010-08-31,100,51.24,2.9366410711874065,0.31240998703626616,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11001,Patiria miniata,Bat Star,2010,2010-08-30,75.34782608695652,46,2.690425752371011,18.247355247678268,2010-07-22,308,62.298701298701296,18.78379944232097,1.0397395614446074,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-08-30,166.69387755102042,49,4.779538165371867,33.45676715760307,2010-07-22,310,151.68387096774194,30.941088328902605,1.9002166842809196,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11005,Strongylocentrotus franciscanus,Red Urchin,2010,2010-08-30,31.567099567099568,231,1.4717131957189007,22.368104026373697,2010-07-05,1551,49.8936170212766,23.025247013260973,0.5679672247281186,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,11006,Strongylocentrotus purpuratus,Purple Urchin,2010,2010-08-30,19.504,250,0.8288256366691368,13.104883975068226,2010-07-05,1613,26.26472411655301,11.883047344585485,0.3262991906368929,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,5002,Tethya aurantia,Orange Puffball Sponge,2011,2011-07-14,58.36842105263158,38,3.3516071004817105,20.660693742659703,2011-08-01,252,57.857142857142854,20.223100422669624,1.3015013704082354,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9006,Kelletia kelletii,Kellets Whelk,2011,2011-07-14,77.5,2,6.010407640085654,8.5,2011-07-29,49,93.16326530612245,13.90036273714344,1.2142857142857142,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9007,Megastraea undosa,Wavy Turban Snail,2011,2011-07-14,70,1,0,0,2011-07-13,162,47.617283950617285,18.355773921970975,0,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9009,Megathura crenulata,Giant Keyhole Limpet,2011,2011-07-14,92.25,4,11.182436004735283,22.364872009470567,2011-07-17,338,66,11.8663720811494,1.2164886660204497,53.18
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,9010,Crassedoma giganteum,Rock Scallop,2011,2011-07-14,98.33333333333333,3,37.13139831383597,64.31346843564124,2011-07-23,42,85.54761904761905,45.994488594317076,9.923783627300702,53.18
