ReserveStatus,SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,MeanDensity_sqm,StandardError,StandardDeviation,TotalCount,AreaSurveyed_sqm,MeanDepth,MPA_Date,MPA_TotalCount,MPA_Mean,MPA_SD,MPA_SE,MPA_AreaSurveyed_sqm
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2015,2015-05-14,0.185,0.0185,0.1652,37,200,48.18,2015-06-02,39,0.195,0.1056,0.0068,1200
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2016,2016-06-06,2.695,0.2454,2.195,539,200,48.18,2016-05-28,757,3.785,1.6942,0.1094,1200
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2017,2017-05-10,1.12,0.0577,0.5165,224,200,48.18,2017-05-14,718,3.59,0.5959,0.0385,1200
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2018,2018-06-19,0.345,0.0379,0.3394,69,200,48.18,2018-06-14,390,1.95,0.7138,0.0461,1200
Outside,35,SB,Santa Barbara Island,WA,Webster's Arch,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2019,2019-06-19,0.56,0.0703,0.6289,112,200,48.18,2019-06-18,139,0.695,0.3878,0.025,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2005,2005-07-25,0,0,0,0,200,38.14,2005-07-01,46,0.23,0.1262,0.0081,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2006,2006-05-22,0,0,0,0,200,38.14,2006-05-22,46,0.23,0.14,0.009,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2007,2007-06-04,0,0,0,0,200,38.14,2007-05-26,51,0.255,0.1418,0.0092,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2008,2008-06-09,0,0,0,0,200,38.14,2008-06-18,99,0.495,0.3418,0.0221,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2009,2009-06-15,0,0,0,0,200,38.14,2009-06-05,75,0.375,0.2171,0.014,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2010,2010-06-01,0.085,0.0136,0.122,17,200,38.14,2010-06-02,100,0.5,0.2079,0.0134,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2011,2011-06-15,0,0,0,0,200,38.14,2011-06-19,228,1.14,0.4547,0.0294,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2012,2012-05-31,0.005,0.0025,0.0224,1,200,38.14,2012-06-04,121,0.605,0.2502,0.0161,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2013,2013-05-16,0.06,0.0113,0.1011,12,200,38.14,2013-05-24,37,0.185,0.0979,0.0063,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2014,2014-06-10,1.02,0.0743,0.6644,204,200,38.14,2014-06-01,390,1.95,0.5152,0.0333,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2015,2015-05-12,0.37,0.0443,0.3959,74,200,38.14,2015-06-02,276,1.38,0.3942,0.0254,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2016,2016-05-26,0.185,0.0236,0.211,37,200,38.14,2016-05-29,148,0.74,0.2152,0.0139,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2017,2017-05-23,0.75,0.0841,0.752,150,200,38.14,2017-05-19,405,2.025,0.534,0.0345,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2018,2018-06-07,0.185,0.0239,0.2133,37,200,38.14,2018-06-06,257,1.285,0.3163,0.0204,1200
Inside,36,SB,Santa Barbara Island,GC,Graveyard Canyon,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2019,2019-07-11,0.1,0.0145,0.1293,20,200,38.14,2019-07-03,235,1.175,0.3053,0.0197,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2005,2005-07-25,0.23,0.0222,0.1982,46,200,38.73,2005-07-01,46,0.23,0.1262,0.0081,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2006,2006-05-22,0.23,0.0251,0.2245,46,200,38.73,2006-05-22,46,0.23,0.14,0.009,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2007,2007-05-22,0.255,0.025,0.2233,51,200,38.73,2007-05-26,51,0.255,0.1418,0.0092,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2008,2008-06-23,0.495,0.0625,0.5587,99,200,38.73,2008-06-18,99,0.495,0.3418,0.0221,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2009,2009-05-18,0.375,0.0385,0.3447,75,200,38.73,2009-06-05,75,0.375,0.2171,0.014,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2010,2010-06-03,0.385,0.0336,0.301,77,200,38.73,2010-06-02,100,0.5,0.2079,0.0134,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2011,2011-07-26,1.14,0.0713,0.6373,228,200,38.73,2011-06-19,228,1.14,0.4547,0.0294,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2012,2012-05-30,0.6,0.0401,0.3586,120,200,38.73,2012-06-04,121,0.605,0.2502,0.0161,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2013,2013-06-11,0.125,0.0145,0.1296,25,200,38.73,2013-05-24,37,0.185,0.0979,0.0063,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2014,2014-05-15,0.705,0.0545,0.487,141,200,38.73,2014-06-01,390,1.95,0.5152,0.0333,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2015,2015-07-14,0.285,0.0247,0.2209,57,200,38.73,2015-06-02,276,1.38,0.3942,0.0254,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2016,2016-05-25,0.26,0.0228,0.204,52,200,38.73,2016-05-29,148,0.74,0.2152,0.0139,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2017,2017-05-11,0.585,0.0324,0.2898,117,200,38.73,2017-05-19,405,2.025,0.534,0.0345,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2018,2018-06-05,0.445,0.0306,0.2737,89,200,38.73,2018-06-06,257,1.285,0.3163,0.0204,1200
Inside,37,SB,Santa Barbara Island,SER,Southeast Reef,2002,Macrocystis pyrifera,Giant Kelp (> 1 m tall),2019,2019-06-20,0.6,0.0446,0.3987,120,200,38.73,2019-07-03,235,1.175,0.3053,0.0197,1200
Outside,3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2010,2010-08-16,0,0,0,0,200,33.18,2010-08-09,0,0,0,0,1200
Outside,3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2011,2011-08-16,0,0,0,0,200,33.18,2011-08-10,0,0,0,0,1200
Outside,3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2012,2012-08-28,0,0,0,0,200,33.18,2012-07-17,0,0,0,0,1200
Outside,3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2013,2013-08-13,0,0,0,0,200,33.18,2013-08-04,0,0,0,0,1200
Outside,3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2014,2014-07-30,0,0,0,0,200,33.18,2014-07-20,0,0,0,0,1200
Outside,3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2015,2015-08-13,0,0,0,0,200,33.18,2015-07-27,0,0,0,0,1200
Outside,3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2016,2016-09-29,0,0,0,0,200,33.18,2016-09-03,0,0,0,0,1200
Outside,3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2017,2017-08-23,0,0,0,0,200,33.18,2017-08-29,0,0,0,0,1200
Outside,3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2018,2018-08-02,0,0,0,0,200,33.18,2018-07-25,0,0,0,0,1200
Outside,3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Sargassum horneri,Devil Weed (All),2019,2019-08-20,0,0,0,0,200,33.18,2019-08-28,0,0,0,0,1200
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2010,2010-09-13,0,0,0,0,200,46.72,2010-08-09,0,0,0,0,1200
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2011,2011-08-17,0,0,0,0,200,46.72,2011-08-10,0,0,0,0,1200
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2012,2012-07-10,0,0,0,0,200,46.72,2012-07-17,0,0,0,0,1200
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2013,2013-07-18,0,0,0,0,200,46.72,2013-08-04,0,0,0,0,1200
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2014,2014-07-17,0,0,0,0,200,46.72,2014-07-20,0,0,0,0,1200
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2015,2015-06-10,0,0,0,0,200,46.72,2015-07-27,0,0,0,0,1200
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2016,2016-07-14,0,0,0,0,200,46.72,2016-09-03,0,0,0,0,1200
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2017,2017-09-11,0,0,0,0,200,46.72,2017-08-29,0,0,0,0,1200
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2018,2018-07-31,0,0,0,0,200,46.72,2018-07-25,0,0,0,0,1200
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,Sargassum horneri,Devil Weed (All),2019,2019-07-25,0,0,0,0,200,46.72,2019-08-28,0,0,0,0,1200
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,Sargassum horneri,Devil Weed (All),2010,2010-08-16,0,0,0,0,200,15.45,2010-08-13,573,2.865,2.9591,0.191,1200
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,Sargassum horneri,Devil Weed (All),2011,2011-08-19,0,0,0,0,200,15.45,2011-08-05,2242,11.21,4.7448,0.3063,1200
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,Sargassum horneri,Devil Weed (All),2012,2012-08-16,0,0,0,0,200,15.45,2012-07-22,394,1.97,1.0608,0.0685,1200
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,Sargassum horneri,Devil Weed (All),2013,2013-08-27,0,0,0,0,200,15.45,2013-09-03,2228,11.14,6.1816,0.399,1200
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,Sargassum horneri,Devil Weed (All),2014,2014-08-26,0.17,0.032,0.286,34,200,15.45,2014-07-20,1926,9.63,6.7068,0.4329,1200
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,Sargassum horneri,Devil Weed (All),2015,2015-09-17,13.62,1.5797,14.1294,2724,200,15.45,2015-08-02,13154,65.77,22.484,1.4513,1200
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,Sargassum horneri,Devil Weed (All),2016,2016-08-25,60.8,5.7007,50.989,12160,200,15.45,2016-08-09,26638,133.19,47.9928,3.0979,1200
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,Sargassum horneri,Devil Weed (All),2017,2017-08-08,41.915,3.377,30.2048,8383,200,15.45,2017-07-02,12631,63.155,19.5991,1.2651,1200
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,Sargassum horneri,Devil Weed (All),2018,2018-08-06,12.75,1.1287,10.0951,2550,200,15.45,2018-07-13,3291,16.455,6.4696,0.4176,1200
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,Sargassum horneri,Devil Weed (All),2019,2019-06-06,5.93,0.6578,5.8831,1186,200,15.45,2019-06-27,1335,6.675,3.6665,0.2367,1200
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,Devil Weed (All),2010,2010-06-14,0,0,0,0,200,44.36,2010-06-30,0,0,0,0,1200
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,Devil Weed (All),2011,2011-06-03,0,0,0,0,200,44.36,2011-06-01,0,0,0,0,1200
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,Devil Weed (All),2012,2012-09-10,0,0,0,0,200,44.36,2012-06-24,0,0,0,0,1200
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,Devil Weed (All),2013,2013-08-21,0.005,0.0025,0.0224,1,200,44.36,2013-07-22,2,0.01,0.0182,0.0012,1200
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,Devil Weed (All),2014,2014-05-27,12.07,2.368,21.18,2414,200,44.36,2014-07-17,2852,14.26,12.7284,0.8216,1200
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,Devil Weed (All),2015,2015-07-16,20.325,2.8591,25.5722,4065,200,44.36,2015-07-01,14551,72.755,37.7868,2.4391,1200
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,Devil Weed (All),2016,2016-06-21,12.16,0.4425,3.9578,2432,200,44.36,2016-06-16,5402,27.01,8.6588,0.5589,1200
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,Devil Weed (All),2017,2017-08-10,16.205,1.0182,9.1066,3241,200,44.36,2017-06-22,4067,20.335,6.3178,0.4078,1200
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,Devil Weed (All),2018,2018-08-07,8.06,0.596,5.331,1612,200,44.36,2018-06-08,2645,13.225,3.7796,0.244,1200
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,Devil Weed (All),2019,2019-08-07,15.895,1.5088,13.495,3179,200,44.36,2019-08-06,6787,33.935,11.0115,0.7108,1200
Inside,12,AN,Anacapa Island,CC,Cathedral Cove,2017,Sargassum horneri,Devil Weed (All),2010,2010-06-14,0,0,0,0,200,26.45,2010-07-20,234,1.17,1.1806,0.066,1600
Inside,12,AN,Anacapa Island,CC,Cathedral Cove,2017,Sargassum horneri,Devil Weed (All),2011,2011-05-19,0,0,0,0,200,26.45,2011-06-16,0,0,0,0,1600
Inside,12,AN,Anacapa Island,CC,Cathedral Cove,2017,Sargassum horneri,Devil Weed (All),2012,2012-06-25,0,0,0,0,200,26.45,2012-07-09,47,0.235,0.3389,0.0189,1600
Inside,12,AN,Anacapa Island,CC,Cathedral Cove,2017,Sargassum horneri,Devil Weed (All),2013,2013-05-31,0,0,0,0,200,26.45,2013-07-13,1435,7.175,7.9408,0.4439,1600
Inside,12,AN,Anacapa Island,CC,Cathedral Cove,2017,Sargassum horneri,Devil Weed (All),2014,2014-05-29,0.31,0.0396,0.3543,62,200,26.45,2014-06-11,2064,10.32,5.2182,0.2917,1600
Inside,12,AN,Anacapa Island,CC,Cathedral Cove,2017,Sargassum horneri,Devil Weed (All),2015,2015-05-27,5.88,0.6862,6.1372,1176,200,26.45,2015-07-17,77078,385.39,112.3615,6.2812,1600
Inside,12,AN,Anacapa Island,CC,Cathedral Cove,2017,Sargassum horneri,Devil Weed (All),2016,2016-06-22,5.27,0.2962,2.6489,1054,200,26.45,2016-07-28,23149,115.745,32.333,1.8075,1600
Inside,12,AN,Anacapa Island,CC,Cathedral Cove,2017,Sargassum horneri,Devil Weed (All),2017,2017-06-23,6.225,0.3272,2.9266,1245,200,26.45,2017-06-20,15834,79.17,15.5538,0.8695,1600
Inside,12,AN,Anacapa Island,CC,Cathedral Cove,2017,Sargassum horneri,Devil Weed (All),2018,2018-05-09,5.31,0.34,3.0415,1062,200,26.45,2018-06-11,5363,26.815,6.834,0.382,1600
Inside,12,AN,Anacapa Island,CC,Cathedral Cove,2017,Sargassum horneri,Devil Weed (All),2019,2019-05-29,13.355,0.7204,6.4431,2671,200,26.45,2019-06-16,5500,27.5,4.7072,0.2631,1600
Inside,13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,Devil Weed (All),2010,2010-06-04,0,0,0,0,200,24.25,2010-07-20,234,1.17,1.1806,0.066,1600
Inside,13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,Devil Weed (All),2011,2011-06-02,0,0,0,0,200,24.25,2011-06-16,0,0,0,0,1600
Inside,13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,Devil Weed (All),2012,2012-06-26,0,0,0,0,200,24.25,2012-07-09,47,0.235,0.3389,0.0189,1600
Inside,13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,Devil Weed (All),2013,2013-08-12,0.015,0.0056,0.0497,3,200,24.25,2013-07-13,1435,7.175,7.9408,0.4439,1600
Inside,13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,Devil Weed (All),2014,2014-06-25,0.015,0.0043,0.0382,3,200,24.25,2014-06-11,2064,10.32,5.2182,0.2917,1600
Inside,13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,Devil Weed (All),2015,2015-09-18,1.99,0.3931,3.5162,398,200,24.25,2015-07-17,77078,385.39,112.3615,6.2812,1600
Inside,13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,Devil Weed (All),2016,2016-08-22,1.45,0.3119,2.7897,290,200,24.25,2016-07-28,23149,115.745,32.333,1.8075,1600
Inside,13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,Devil Weed (All),2017,2017-06-08,2.365,0.2052,1.8356,473,200,24.25,2017-06-20,15834,79.17,15.5538,0.8695,1600
Inside,13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,Devil Weed (All),2018,2018-05-22,0.16,0.0284,0.2538,32,200,24.25,2018-06-11,5363,26.815,6.834,0.382,1600
Inside,13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,Devil Weed (All),2019,2019-08-08,0.46,0.0646,0.5782,92,200,24.25,2019-06-16,5500,27.5,4.7072,0.2631,1600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,Sargassum horneri,Devil Weed (All),2010,2010-06-02,0.005,0.0025,0.0224,1,200,43.09,2010-06-02,1,0.005,0.0129,8e-4,1200
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,Sargassum horneri,Devil Weed (All),2011,2011-05-17,0,0,0,0,200,43.09,2011-06-19,2,0.01,0.0182,0.0012,1200
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,Sargassum horneri,Devil Weed (All),2012,2012-06-14,0,0,0,0,200,43.09,2012-06-04,0,0,0,0,1200
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,Sargassum horneri,Devil Weed (All),2013,2013-05-14,0.01,0.0035,0.0314,2,200,43.09,2013-05-24,2,0.01,0.0182,0.0012,1200
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,Sargassum horneri,Devil Weed (All),2014,2014-06-11,1.225,0.2011,1.7985,245,200,43.09,2014-06-01,307,1.535,1.0993,0.071,1200
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,Sargassum horneri,Devil Weed (All),2015,2015-05-13,21.74,1.7622,15.7615,4348,200,43.09,2015-06-02,5788,28.94,11.3523,0.7328,1200
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,Sargassum horneri,Devil Weed (All),2016,2016-06-07,45.125,1.8885,16.8912,9025,200,43.09,2016-05-29,12629,63.145,14.5787,0.9411,1200
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,Sargassum horneri,Devil Weed (All),2017,2017-05-24,15.095,0.714,6.3858,3019,200,43.09,2017-05-19,3760,18.8,5.0929,0.3287,1200
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,Sargassum horneri,Devil Weed (All),2018,2018-06-06,3.155,0.2332,2.086,631,200,43.09,2018-06-06,811,4.055,1.4313,0.0924,1200
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,Sargassum horneri,Devil Weed (All),2019,2019-07-10,0.975,0.0737,0.659,195,200,43.09,2019-07-03,268,1.34,0.4673,0.0302,1200
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2017,Sargassum horneri,Devil Weed (All),2010,2010-05-17,0,0,0,0,200,24.82,2010-05-17,0,0,0,0,1200
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2017,Sargassum horneri,Devil Weed (All),2011,2011-05-16,0,0,0,0,200,24.82,2011-06-04,0,0,0,0,1200
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2017,Sargassum horneri,Devil Weed (All),2012,2012-05-29,0,0,0,0,200,24.82,2012-06-03,0,0,0,0,1200
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2017,Sargassum horneri,Devil Weed (All),2013,2013-05-13,0,0,0,0,200,24.82,2013-05-23,0,0,0,0,1200
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2017,Sargassum horneri,Devil Weed (All),2014,2014-05-13,0,0,0,0,200,24.82,2014-05-22,30,0.15,0.2549,0.0165,1200
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2017,Sargassum horneri,Devil Weed (All),2015,2015-05-11,1.64,0.2401,2.1471,328,200,24.82,2015-06-02,3756,18.78,11.1017,0.7166,1200
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2017,Sargassum horneri,Devil Weed (All),2016,2016-05-24,7.7,0.4808,4.3008,1540,200,24.82,2016-05-28,6365,31.825,11.004,0.7103,1200
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2017,Sargassum horneri,Devil Weed (All),2017,2017-05-09,1.59,0.14,1.2524,318,200,24.82,2017-05-14,3230,16.15,6.5445,0.4224,1200
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2017,Sargassum horneri,Devil Weed (All),2018,2018-06-04,0.22,0.0295,0.2641,44,200,24.82,2018-06-14,1740,8.7,6.1683,0.3982,1200
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2017,Sargassum horneri,Devil Weed (All),2019,2019-06-17,1.53,0.1821,1.6288,306,200,24.82,2019-06-18,1188,5.94,2.403,0.1551,1200
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,Sargassum horneri,Devil Weed (All),2010,2010-05-17,0,0,0,0,200,25.91,2010-05-17,0,0,0,0,1200
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,Sargassum horneri,Devil Weed (All),2011,2011-06-14,0,0,0,0,200,25.91,2011-06-04,0,0,0,0,1200
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,Sargassum horneri,Devil Weed (All),2012,2012-05-31,0,0,0,0,200,25.91,2012-06-03,0,0,0,0,1200
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,Sargassum horneri,Devil Weed (All),2013,2013-06-12,0,0,0,0,200,25.91,2013-05-23,0,0,0,0,1200
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,Sargassum horneri,Devil Weed (All),2014,2014-06-09,0.15,0.0491,0.4391,30,200,25.91,2014-05-22,30,0.15,0.2549,0.0165,1200
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,Sargassum horneri,Devil Weed (All),2015,2015-07-15,17.135,2.0094,17.9723,3427,200,25.91,2015-06-02,3756,18.78,11.1017,0.7166,1200
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,Sargassum horneri,Devil Weed (All),2016,2016-05-25,23.47,1.8621,16.6554,4694,200,25.91,2016-05-28,6365,31.825,11.004,0.7103,1200
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,Sargassum horneri,Devil Weed (All),2017,2017-05-25,14.555,1.094,9.7849,2911,200,25.91,2017-05-14,3230,16.15,6.5445,0.4224,1200
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,Sargassum horneri,Devil Weed (All),2018,2018-06-21,8.465,1.1362,10.1622,1693,200,25.91,2018-06-14,1740,8.7,6.1683,0.3982,1200
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,Sargassum horneri,Devil Weed (All),2019,2019-06-18,4.3,0.3952,3.5348,860,200,25.91,2019-06-18,1188,5.94,2.403,0.1551,1200
Outside,22,SR,Santa Rosa Island,CP,Cluster Point,2017,Sargassum horneri,Devil Weed (All),2010,2010-06-28,0,0,0,0,200,45.33,2010-08-09,0,0,0,0,1200
Outside,22,SR,Santa Rosa Island,CP,Cluster Point,2017,Sargassum horneri,Devil Weed (All),2011,2011-07-28,0,0,0,0,200,45.33,2011-08-10,0,0,0,0,1200
Outside,22,SR,Santa Rosa Island,CP,Cluster Point,2017,Sargassum horneri,Devil Weed (All),2012,2012-06-12,0,0,0,0,200,45.33,2012-07-17,0,0,0,0,1200
Outside,22,SR,Santa Rosa Island,CP,Cluster Point,2017,Sargassum horneri,Devil Weed (All),2013,2013-08-14,0,0,0,0,200,45.33,2013-08-04,0,0,0,0,1200
